linkid,click,pageview,preview,total_events,click_rate
b57d8a2d-5f7a-4d62-b996-55fa88ca0244,4,15,5,24,26.666666666666668
d949434e-9edb-42eb-925a-fedfd410d9fe,8,13,3,24,61.53846153846154
a70732bc-444f-4013-a5d8-772ea853a28b,6,17,1,24,35.294117647058826
5286b838-2903-4786-9fd7-56dc39eb621a,9,13,2,24,69.23076923076923
b3566664-5dfc-562c-a9e0-abfea6381950,5,19,0,24,26.31578947368421
4e5b09fe-2a10-425c-bfa1-ddc5d89a047d,9,15,0,24,60.0
bbe49f04-0ab5-5d29-acea-56034a085cff,8,16,0,24,50.0
f8db7f38-1ca1-4988-a618-ab3830405cf8,6,13,5,24,46.15384615384615
0e00a99f-0ae7-4705-96b9-a26f1083e789,8,14,2,24,57.14285714285714
91c6414b-26fd-4ba7-bd60-b5b348b7aebe,9,13,2,24,69.23076923076923
810b71ac-835b-486b-a9f2-ecc1b4ae3d94,7,16,1,24,43.75
9cb2c57f-f058-5457-99d2-d698af843b6a,5,18,0,23,27.77777777777778
29fbb8d1-8fe5-450f-b376-0433ac8b04a2,8,15,0,23,53.333333333333336
919bd938-8014-4672-a2c6-94487c3eb01a,8,13,2,23,61.53846153846154
41de48bf-4e42-4a6c-8056-cdda023dc695,6,13,4,23,46.15384615384615
0445bc19-0543-5871-bb03-907d7a0ee2aa,9,13,0,22,69.23076923076923
c168bf90-8437-4c06-a864-5ca52c0f014b,5,16,1,22,31.25
e3337ac8-5b80-4d72-9534-4cb0c2889f69,4,12,5,21,33.33333333333333
6836f02f-95f6-4858-8c18-aaf8f5432ec4,5,13,3,21,38.46153846153847
469d7905-2c62-4fc4-8961-4b54f1826648,5,11,4,20,45.45454545454545
aecbc826-4339-4ced-abd3-757d14eec9c7,4,15,1,20,26.666666666666668
9b374278-5943-4e1f-85f9-13946d772be7,6,11,3,20,54.54545454545454
d1e9695c-13c2-4282-9d49-336b47a7cbdd,5,13,2,20,38.46153846153847
4b4972fb-dc39-4c5e-9358-ead0e7984b37,5,14,1,20,35.714285714285715
7ef83678-21c1-4df2-a128-14cebf1ecc23,5,11,3,19,45.45454545454545
8288d1f3-7fd1-4834-a4e7-d09d41c464be,4,11,4,19,36.36363636363637
fe24ad63-e347-40db-8e75-94e573bd3d9b,6,12,1,19,50.0
31c8d249-f9c1-422a-b8bb-87b07273fad4,4,11,4,19,36.36363636363637
48055f3a-6e12-48ec-acba-599210b9a7a8,3,11,5,19,27.27272727272727
c6f162ba-4907-544c-8f88-b5a75c6855ef,8,11,0,19,72.72727272727273
cacc178a-09d7-4ded-9e71-f16f63463669,7,12,0,19,58.333333333333336
c5daacfb-91e9-4c94-990d-f0cd9a2c101c,7,11,1,19,63.63636363636363
a3cb2eb0-edfa-452b-b985-264fbf1075f9,5,12,1,18,41.66666666666667
d9a1614f-c3c3-415e-a705-c481a5cd3f82,6,11,1,18,54.54545454545454
c7d6ddaa-43ed-4afd-a34f-82ec42ec5ad0,4,11,3,18,36.36363636363637
c1aacced-a5f1-4213-9381-e5ef71e01148,6,10,2,18,60.0
da6100a8-c827-418e-b300-4457912042f2,8,9,1,18,88.88888888888889
1f17a6a3-fbfe-4420-a330-d1064cd61ff6,3,12,2,17,25.0
daa5086b-0424-4037-b5a4-12c5a68d1461,7,10,0,17,70.0
7f3d2d71-519e-47cf-9eef-016cadefcc0b,4,12,1,17,33.33333333333333
05efb4a2-2100-4629-b83f-c9eb3eebcdd1,6,10,1,17,60.0
944f4b18-5fad-4a3d-bb62-eeecb6e8a51e,4,11,2,17,36.36363636363637
d0e92d6b-cfb9-4aa6-9861-69f182259143,2,12,3,17,16.666666666666664
1b2b2386-48c6-49fb-b29f-0f3f03f3d0d7,4,8,4,16,50.0
23a30855-ff52-4cdc-8681-f305883552a2,3,12,1,16,25.0
dc91d9db-f61d-4f88-a02c-8f984e168862,4,10,2,16,40.0
c07c61f3-4936-4641-9712-1d5c11d64871,4,9,3,16,44.44444444444444
96e0091f-cc9b-4004-a9ac-e029c20e35d9,4,8,4,16,50.0
f0f68608-4009-4c0d-9bad-629f003a7414,3,10,3,16,30.0
284e441f-7d88-4d71-8194-28f94c0d0567,4,10,2,16,40.0
6a3e572b-8b21-554c-92a6-504dd9def103,5,10,0,15,50.0
36078430-58e3-5b3b-855b-cbca62a73efe,6,9,0,15,66.66666666666666
75fcb31c-77f9-4cf4-93ce-ea76932597e9,4,8,3,15,50.0
7ca4cac1-ae45-4a4f-b782-2a209f5f0138,3,11,1,15,27.27272727272727
77043b91-f27f-43f4-9afb-17567ce57618,3,12,0,15,25.0
1700e643-5185-407a-aca7-54054419bc4c,6,9,0,15,66.66666666666666
ca2a0e11-5ede-4907-9de8-9999022d2fd7,2,12,1,15,16.666666666666664
c44a1c66-eeb4-4201-bb52-ff404d762f27,5,8,2,15,62.5
6af404b1-6aab-4c6d-9a25-f6cf7454f607,6,8,1,15,75.0
d7bd84e0-510b-4d6f-ad3d-053f0f975f99,4,10,1,15,40.0
414be9e1-46a3-4fd4-9172-482f830615c3,4,10,1,15,40.0
467aa9ed-ca3d-4b3b-b1db-c98c67340368,4,9,1,14,44.44444444444444
897deaf1-63dd-5c80-9d0e-5a6e891e9fe4,3,11,0,14,27.27272727272727
795e2932-10e9-4ffc-86cc-c02872b15b04,3,9,2,14,33.33333333333333
89a44d44-a527-5d31-b6ec-ac6b683780da,2,12,0,14,16.666666666666664
7c94cc70-d04f-54c0-acf7-4a600b1ccfb2,5,9,0,14,55.55555555555556
6e6c1939-9d37-450e-aec1-2af09140bc33,1,8,5,14,12.5
9ab6e55f-5ea6-46d0-b9f8-3e855ce39ff7,5,7,2,14,71.42857142857143
22f846b0-c646-480b-b004-1376120d1c93,4,9,1,14,44.44444444444444
6dacffe9-779d-4e9b-94dd-a3e811b2983e,1,10,3,14,10.0
36c2ea76-1ad3-469e-a2cd-d397778ef1e7,4,9,1,14,44.44444444444444
aac28e23-b191-4ccc-94dc-f969320cdbda,3,9,2,14,33.33333333333333
43acca1b-432e-43c2-88e3-789818b91b21,3,9,2,14,33.33333333333333
89bf4fa3-d087-4542-bc4d-9007077ec422,4,8,2,14,50.0
a767d0da-a844-4f77-a9ce-48c6c3f1f20b,4,8,1,13,50.0
384eea4d-d23f-441b-8eb0-516378496a73,3,8,2,13,37.5
03bc453f-4ed9-53a0-b71a-06bd5c9d9e21,4,9,0,13,44.44444444444444
aa7cdfbe-4ce6-4b44-b77b-b80a0f58f41f,4,8,1,13,50.0
6274329b-984d-450f-b8c3-f6d494470ece,2,9,1,12,22.22222222222222
f32b8641-8d50-5ae5-b7e3-42e0c07ac81e,4,8,0,12,50.0
d6770303-dd82-4536-97b3-710b9d554886,3,9,0,12,33.33333333333333
98da279d-135a-51ec-b453-b8539a14739d,4,8,0,12,50.0
3de8af2a-628a-4809-af78-3cbe44e653f2,0,8,4,12,0.0
41bbaa12-c4a8-47f3-8b02-ddb218d60a09,4,8,0,12,50.0
5a5e88cd-fae9-4383-8b78-bf7f4e4f5fbd,1,8,3,12,12.5
12d4df61-a1ac-4078-b420-af3697c2bcd3,4,7,1,12,57.14285714285714
be06e351-35f5-53d8-b3b6-19db807e862d,3,9,0,12,33.33333333333333
99235f7a-89f8-5e4a-b3e0-f3ce912044b7,5,6,0,11,83.33333333333334
7ebc18e8-5e2e-512b-89a9-075dcca203c8,4,7,0,11,57.14285714285714
8669c5e4-1b83-554e-bc76-0f6fa38e5193,5,6,0,11,83.33333333333334
e79f4da6-89fd-5bcf-bd32-49eaf7f93973,4,7,0,11,57.14285714285714
0332d8d1-de5f-4c65-b8d6-5cd5d67168df,3,8,0,11,37.5
4b2d22f8-ad71-4fa6-ab3b-96c0cb0fe3fb,3,7,1,11,42.857142857142854
229f278b-f052-57e7-813d-15d25f226723,1,10,0,11,10.0
1e2233ea-e652-55f3-9e6f-f7c5bce6fc76,5,6,0,11,83.33333333333334
297fa1f6-7505-49b3-8210-a9ee2ba92091,1,8,2,11,12.5
ed2f42fc-7817-4825-b2d0-c22496a6bb20,2,7,2,11,28.57142857142857
e3de997b-6940-4bb0-bf1c-e27b72c5e41d,3,6,2,11,50.0
d1199f4d-477b-4262-9a21-293b4a309502,3,6,1,10,50.0
3fa6932f-263a-4a67-af57-e5a0d4f80fee,5,5,0,10,100.0
899f223b-55f0-5f5a-8351-3ea64d0ce29f,1,9,0,10,11.11111111111111
1cbbfe20-9290-4fd1-9638-fe4bb2ff283c,2,8,0,10,25.0
553062bd-c0df-4d3b-98a7-6ca84d6aa336,2,4,4,10,50.0
8b3650af-8896-46c8-a16c-a857d5a1f03f,4,5,1,10,80.0
4eb398ad-c055-487b-9d95-88fff5e3eb8d,4,6,0,10,66.66666666666666
e01c5cbc-0966-46cf-9189-cfa0387035c9,3,7,0,10,42.857142857142854
8c311a39-cc71-4172-b872-4be9be19e001,2,7,1,10,28.57142857142857
1a80febe-88fd-4529-bc1c-40bd88b25f5b,1,7,2,10,14.285714285714285
07448f23-2b2c-4066-aca1-ef0f87bce5be,3,4,3,10,75.0
7cf99126-2092-4b29-bdf9-a2f8ad5500ed,1,7,2,10,14.285714285714285
885e9fb7-b9f1-514d-908d-70c141edf69a,4,6,0,10,66.66666666666666
708f28d7-e07d-40ef-b136-b5c5069b5f47,3,6,1,10,50.0
29af861a-985b-4959-b287-a1cf1d538ec8,2,8,0,10,25.0
d641e341-04c4-50ae-b274-0e1d7c244587,4,6,0,10,66.66666666666666
935b9017-d3eb-43bb-bb3f-fb2dca901c3c,3,6,1,10,50.0
39765cc5-cd27-4039-b81b-513b7715072f,3,5,2,10,60.0
d1e79716-8903-4cca-9f13-9709fa97248e,4,5,0,9,80.0
d1d6c9bb-576e-59e7-88c4-8eaa42cdcf8c,4,5,0,9,80.0
46fb24cd-75cd-50de-872c-a65a68368dac,4,5,0,9,80.0
882ed1bc-0853-4dbf-8105-02558b6ab95e,3,4,2,9,75.0
27c6ad2e-f5b0-4584-a803-33111b48d48d,1,7,1,9,14.285714285714285
f5fec63e-8023-449c-9b61-21589025cf86,1,7,1,9,14.285714285714285
86287983-c405-549a-b2ac-077735d59938,1,8,0,9,12.5
205a19ca-133e-52a3-96f3-4c4b4e1f1436,3,6,0,9,50.0
06582d8a-5a00-4092-b8c6-47b34cae4b35,4,5,0,9,80.0
d806cd48-36e9-52ee-8871-b59befa3db74,3,6,0,9,50.0
f8dcf440-dcb6-40c5-b3bb-ad711c035c50,2,5,2,9,40.0
3e8a2810-2322-412a-9356-32a602b06d27,2,5,2,9,40.0
4c5bba9f-1a19-5768-81fd-9acdc7cd4cbb,2,7,0,9,28.57142857142857
93ef1926-6fef-540a-b6cc-9be7c8424b71,2,7,0,9,28.57142857142857
a11dcfec-afd2-5dcf-acdb-671817470c7c,4,5,0,9,80.0
5c6da5af-1e82-5431-b434-74a636dec365,4,5,0,9,80.0
9a2ac7de-c04f-5423-940d-570117e4ac79,2,7,0,9,28.57142857142857
e7910a05-e1a8-5012-8fdd-f04a5687157d,2,7,0,9,28.57142857142857
52f5a203-97ba-46f4-91b0-cb4def87b4ba,2,4,3,9,50.0
56c41353-cb23-5059-9c05-6586b802ca6c,3,6,0,9,50.0
ecbc59f3-24f6-4cc4-b8d0-c7ab8d626daa,2,6,1,9,33.33333333333333
e27e0d62-f246-48b8-83c5-73d25bc8dd47,3,6,0,9,50.0
8ea24180-96e7-4438-b375-10182b2f0922,0,7,2,9,0.0
f7093f02-6706-5881-b755-22450cf154e3,2,6,0,8,33.33333333333333
d62762b6-f396-5d06-9aad-fadc9d5cf10f,3,5,0,8,60.0
0121245e-5d0d-5920-9d1e-140e671c4a31,2,6,0,8,33.33333333333333
8df0aa7d-77e5-438a-83d9-a3ea9cbe7115,1,7,0,8,14.285714285714285
a1677510-13e8-422d-aae6-7cfbaafea69e,3,4,1,8,75.0
b4d3783c-0486-5844-87a4-9da8bd4364c1,2,6,0,8,33.33333333333333
6d758cbe-170e-54ac-afe8-cfee3619e1a2,1,7,0,8,14.285714285714285
d2c7bdc7-0feb-5f16-a48a-94b319144d48,2,6,0,8,33.33333333333333
5b20eaed-d54e-453c-9081-1f6cc69b7de2,2,5,1,8,40.0
b2d59e0e-2b1a-415d-81ad-2eec4607d418,3,4,1,8,75.0
912864b4-6b46-40c5-9412-d25211879ce0,3,3,2,8,100.0
358289c3-e546-5331-9618-590ea3cc4144,3,5,0,8,60.0
90c6a985-6442-5638-a1c1-47c9f1f105c3,3,5,0,8,60.0
1ab371a7-3dc5-4b62-8181-b919de7385ac,1,5,2,8,20.0
d2ea6ed4-913b-5cfb-8521-6af26bc7cba7,3,5,0,8,60.0
56ab740d-3ee1-5637-bd7b-654f9395de34,3,5,0,8,60.0
6e58e24b-c1c4-5ddf-a8d4-30baed0d9bf7,4,4,0,8,100.0
db4eca48-2e3a-4b5a-a367-0d5684672729,2,5,1,8,40.0
0893253b-8b9b-5536-b984-89d8e404b0b0,4,4,0,8,100.0
bf0475b1-f11b-5e04-a360-dbba0c87acd1,3,5,0,8,60.0
37673b8d-992e-474d-8d1a-95dc1a2d270a,0,5,3,8,0.0
f27f6a30-8f53-5d38-8136-ddd47f176976,3,5,0,8,60.0
4e6104e1-9dab-58e6-a060-ea4e5d43b19c,3,5,0,8,60.0
780dcbd6-9875-45cb-8c3b-cb2209d9fd24,2,6,0,8,33.33333333333333
f3096cab-a0ac-5618-a78e-aac518b3e32e,2,6,0,8,33.33333333333333
1568e802-ad07-4f17-9452-8482155ea567,3,4,1,8,75.0
c3dd133e-65fb-44f3-bcf3-45a209db0a65,4,4,0,8,100.0
3e63dd59-1c74-4760-b241-9b9979bb5cb6,3,5,0,8,60.0
f57dd0d4-1901-5d02-81b4-607b7686b2db,3,5,0,8,60.0
b1afc712-cf3c-48f7-9af0-41a025dd1c19,2,5,0,7,40.0
6d1db987-1a8a-4ede-8a47-2ff030caf248,1,5,1,7,20.0
7d997ba1-8408-4ae2-9e5f-590194009549,3,4,0,7,75.0
cf3f2f5b-1a26-42d8-843d-a02088e4540e,3,4,0,7,75.0
1962cfda-fbbd-5574-8403-acbee8220891,2,5,0,7,40.0
2845e2f4-5105-5aef-95b6-8b348d858159,2,5,0,7,40.0
93361052-84d3-4c5d-b876-6e92e7e3a512,2,4,1,7,50.0
13549cb5-e86d-4be5-b7a4-90d61541f869,3,4,0,7,75.0
7e8c12a3-d6c0-57e0-98b2-a589b2ef79c9,3,4,0,7,75.0
91e8ba88-49b1-5193-8e9c-9ed61705b0fb,2,5,0,7,40.0
e8745a4b-6167-4bc3-8798-19811a1d08bf,3,4,0,7,75.0
457538c1-61e2-5f7b-914c-43e85177ec3a,3,4,0,7,75.0
a1b9d580-6e38-549c-9207-f7ea6f05c4f5,3,4,0,7,75.0
ec4fbb41-9b91-5a05-850b-d6cf16a45b75,2,5,0,7,40.0
369de4f6-a2dc-569c-b84a-5340002b40d4,1,6,0,7,16.666666666666664
f8b4e04b-7cc6-45c0-900d-8f1fde17d0b9,3,3,1,7,100.0
80bebe64-910c-43f7-8f93-a2276791320f,3,4,0,7,75.0
1acdd83e-aa25-571f-ab03-86ffdf8cae78,2,5,0,7,40.0
85de285e-8c72-4fc1-a1c7-ce2f34121ca1,1,5,1,7,20.0
4ebed92f-16be-5701-85f8-4bf853620465,2,5,0,7,40.0
f65d020f-34d8-43ac-b47b-e08b27db138d,1,4,2,7,25.0
cc783307-6b92-4a42-afda-596851972adb,3,4,0,7,75.0
00de7566-f014-4d20-8616-82e4dea45b88,1,5,1,7,20.0
ce4b1f50-dcdc-4932-b4ce-30b4bb57e048,1,5,1,7,20.0
4098a135-6a9c-5e7b-b7f0-8c9060ad9499,2,5,0,7,40.0
6ccf17cb-eabc-4312-ae1e-032006c03327,3,4,0,7,75.0
f6b30860-75c2-466e-b7da-0ccabce11e11,2,4,1,7,50.0
64f0f1e6-ff92-4c73-906d-32bff6bba465,3,3,1,7,100.0
55ee40f5-673b-5b85-893b-dccc6672adc0,3,4,0,7,75.0
a5b884af-bb12-498b-8045-8a35bb520719,1,4,2,7,25.0
f1f1d8d2-3046-5753-b43b-adf95b0303c4,1,6,0,7,16.666666666666664
d92a1215-694b-5321-9c25-898dc5994e5d,2,5,0,7,40.0
ac3ce89b-8ea6-48a3-a339-8806c0cc822a,1,5,1,7,20.0
e7e288d9-a4fb-4394-b63a-66ee4a1c7f65,2,3,2,7,66.66666666666666
8b5261d7-c5f2-5d6c-b6f4-04d5585811f2,2,5,0,7,40.0
13280f2a-486f-5544-831d-643597ec4b4c,3,4,0,7,75.0
00759b81-3f04-4a61-b934-f8fb3185f4a0,3,3,1,7,100.0
25adeb31-0d59-53dc-af83-d5956f736eec,3,4,0,7,75.0
8b1239c4-850d-5cfd-b32d-9724ef9b65d5,2,5,0,7,40.0
17303bcc-3d59-5eb2-8a0d-0c41f67fc7b9,2,5,0,7,40.0
2e492597-b658-5337-acaf-81c209031ac1,3,4,0,7,75.0
01a2e44d-59e7-567a-84c9-506fbd1400c9,1,6,0,7,16.666666666666664
4ec1d2ad-384a-5ba9-88c7-0c768b4eddf4,3,4,0,7,75.0
c58ba049-90ee-5687-adda-281e853e516e,2,4,0,6,50.0
9ee05124-ce18-4061-adfb-46be5dfdfda9,1,4,1,6,25.0
b7954017-c42d-4a16-aa96-46e4fec651a4,3,3,0,6,100.0
177656c8-73c3-5c4f-9b54-2a387e6f153e,3,3,0,6,100.0
43c2432d-c3b0-5d53-8bc0-08cb4f47c328,2,4,0,6,50.0
5ae6e87d-edec-57d7-a952-aef0ac861029,2,4,0,6,50.0
7429430b-772b-5363-89b0-68d017465c38,1,5,0,6,20.0
16e9f7e4-309d-5474-98fb-983d819e4546,2,4,0,6,50.0
329834ca-c5fb-4538-ade7-4bcf6a565864,3,3,0,6,100.0
d09b74a9-153c-469d-81f7-18368360e97c,2,4,0,6,50.0
5503691c-6a30-5b19-b499-425f28351583,2,4,0,6,50.0
308dada8-fcfe-5cb1-9abd-331e4579fa35,2,4,0,6,50.0
70d55e95-469a-532b-9f0e-01102d5c3c10,3,3,0,6,100.0
2a61bca7-75f7-4b28-9529-f5c66e60e4cc,2,4,0,6,50.0
53d11ac7-c758-5d56-bc7a-e9175a930463,2,4,0,6,50.0
6becdbef-a2c7-444a-9768-cb97503650b2,1,3,2,6,33.33333333333333
70b07d11-ab07-5824-84d9-d72a1a41717e,3,3,0,6,100.0
d81e47c4-2e6a-43e2-b513-2eefde4c642a,1,3,2,6,33.33333333333333
d8b18f13-c61e-5e4a-9690-e1adeeafc951,1,5,0,6,20.0
3bacc47c-0c42-5e2c-979f-941cd438332f,2,4,0,6,50.0
ac35d9b2-8d13-58a4-8bd2-7109e62953ad,3,3,0,6,100.0
500b5c80-5ae7-5f87-9313-43a6afb499db,3,3,0,6,100.0
8528a632-fc49-4473-b151-3dd0deb13b56,1,4,1,6,25.0
eea39d66-7969-5e22-b087-94a4bfcec978,3,3,0,6,100.0
ef3f62d6-32b2-509f-9eff-0264bb330a94,3,3,0,6,100.0
8d5660a1-f80d-4626-885d-d28deebfb05f,1,3,2,6,33.33333333333333
f04be41d-5a7c-4661-bbd1-33ec22c2a74b,1,4,1,6,25.0
0bd83769-2b7c-59ea-a798-d20791933f9b,3,3,0,6,100.0
4e98f6d0-bd1b-47d7-a597-aba2dc1f01ed,3,3,0,6,100.0
a9d6665f-a497-4b75-97bf-355fe42db066,1,5,0,6,20.0
badfe160-0da5-5dc2-96e0-990f51021eab,3,3,0,6,100.0
48474a00-e4d5-5b9e-b297-181746c65fbc,2,4,0,6,50.0
2966c0aa-7a88-4397-a7b1-9a4da05efa79,2,3,1,6,66.66666666666666
e5a1af25-a144-4e8f-85f6-46161788adf7,1,5,0,6,20.0
5d0397fb-7164-5346-92ec-0d6f2c0808a5,2,4,0,6,50.0
35fed84b-5b3f-598a-993d-55c875a48602,2,4,0,6,50.0
cddfba28-2253-5cd6-856e-994d637f1c2e,2,4,0,6,50.0
f46fd8fa-a3d2-41fa-8369-d2a2dc6e3242,1,4,1,6,25.0
5eef57c7-3205-5707-8125-a389910d0a52,2,4,0,6,50.0
80368383-cd42-53fa-92d3-40854be10b1f,2,4,0,6,50.0
e0d2d919-4b13-585d-8580-faf52bd0b24b,3,3,0,6,100.0
926c452c-5189-5993-b150-31a9d619af12,3,3,0,6,100.0
05111ef2-767b-5118-8289-2204fe3510ef,1,5,0,6,20.0
90ef730b-e1fd-5eed-89eb-8d2d046e13f7,2,4,0,6,50.0
3ccf1b09-0982-5e2c-a021-dd11f41f4f9e,2,4,0,6,50.0
a4557db9-98ca-5207-b90e-7241f3781f54,2,4,0,6,50.0
7dce0523-d341-4ba8-9edb-f5d54ee78394,2,3,1,6,66.66666666666666
35cb41f3-e56b-402a-ac59-d5dd43bcd212,2,4,0,6,50.0
c1b15bb6-d9e7-59c6-a107-42f7f8fae650,1,4,0,5,25.0
2e0fc8a5-0455-5e8e-b506-9bcea6c94af2,2,3,0,5,66.66666666666666
c904c273-29ed-4077-b488-699b39d86ca1,2,3,0,5,66.66666666666666
ce5aaaa0-b457-54ca-85aa-f38d76b40ed7,2,3,0,5,66.66666666666666
bb235a61-1a94-496f-be5b-b2d38b0c79d2,1,4,0,5,25.0
29f2ce6e-8003-4578-a3b4-fcc7249c3a06,2,2,1,5,100.0
baaf1ae1-b586-44c4-abc6-ef07d8860c64,0,4,1,5,0.0
c6df0634-bc5c-582b-a71c-d39a86d57046,1,4,0,5,25.0
2da1bdea-fda5-54e8-9dba-a82bae6611f1,1,4,0,5,25.0
76544a97-a021-5f54-becb-59a8a063bea9,2,3,0,5,66.66666666666666
c7cf2771-a08d-475c-a796-f8e838622c90,2,2,1,5,100.0
3e9181f5-efa1-5098-91f0-d851073e3209,1,4,0,5,25.0
2788f9a0-598d-5ae0-8dbf-1298efc1c29a,2,3,0,5,66.66666666666666
355aa10d-bd17-5a33-ab43-3e88e2142fb3,1,4,0,5,25.0
2c72e811-eb18-47cc-b3cc-1102f77bb698,2,3,0,5,66.66666666666666
d0d1f572-19a6-4bf9-a837-1a8d62c61d38,2,3,0,5,66.66666666666666
c88cfcf2-3c1c-5353-a853-623b65e3b6a8,0,5,0,5,0.0
a2e04dc3-0832-599a-9784-b834b6476b19,2,3,0,5,66.66666666666666
d1926bde-4288-5247-86ef-f209a975c373,2,3,0,5,66.66666666666666
ada89487-b896-5bb8-9f32-95ec3b1bfa22,2,3,0,5,66.66666666666666
d7e5af9a-9e24-5ed5-9297-018882b4c95b,2,3,0,5,66.66666666666666
48b944f8-6436-4689-93ee-c24138afd0b0,1,4,0,5,25.0
5b80ee45-d34a-44be-a2cc-e0f6fd755a4e,1,3,1,5,33.33333333333333
20912e90-612d-5049-91b7-87ed0549c62d,1,4,0,5,25.0
fa757d7c-2ac5-4301-9fe7-890cd44a749c,1,3,1,5,33.33333333333333
4a52bb6e-f2e3-546a-953a-648c912db367,1,4,0,5,25.0
0434d563-6153-5178-9869-804aef569e51,2,3,0,5,66.66666666666666
a9a21c1e-1f16-4aa3-a137-28e16d76a48e,1,3,1,5,33.33333333333333
4cabf0ef-aa0e-4cf0-b97d-34cb4ecae5be,0,3,2,5,0.0
1eaa5fdc-12a7-5358-821e-deea4c8d46d1,1,4,0,5,25.0
4cd67a34-c574-54a7-9d6a-f4d9e2605ce0,2,3,0,5,66.66666666666666
13fb93c6-a2c4-5622-89bc-5513cb00846a,1,4,0,5,25.0
602a5d16-3b3c-57f9-a0e2-fa41a5af6a69,2,3,0,5,66.66666666666666
f6bcf528-268b-5b99-974b-63f5d82296e7,2,3,0,5,66.66666666666666
40ca14b1-f944-402c-9f93-f62a13ec535c,1,3,1,5,33.33333333333333
15b8eabd-a452-5789-a5c1-fad24dd768a3,2,3,0,5,66.66666666666666
64a3349f-7b92-5289-98e7-931dc05a16fd,1,4,0,5,25.0
df6aa9ec-2a46-586c-a946-bf7c36001795,2,3,0,5,66.66666666666666
1bd25fd4-4025-463d-867b-664b6ce8aac2,1,3,1,5,33.33333333333333
0b343874-b772-41ca-9d6d-4163935d4759,1,4,0,5,25.0
e14d8858-c372-45ed-a364-59af60ca8182,2,3,0,5,66.66666666666666
51e4e62e-1599-4218-8e18-c8d3e0857c64,1,3,1,5,33.33333333333333
19280c18-ef7c-56ce-945c-6c7dafd80bf8,1,4,0,5,25.0
e236738d-9b11-55da-81b3-2ac4e01c8a5b,2,3,0,5,66.66666666666666
0b07c331-27c6-5fbc-aaba-80ee5ae8f74a,2,3,0,5,66.66666666666666
9f50751c-bdb3-4e9a-8006-df890e19bbef,2,3,0,5,66.66666666666666
660ac27e-b38b-5207-b1b3-613af43571d8,2,3,0,5,66.66666666666666
538c83e0-6823-4985-8a49-4e12283d9188,2,3,0,5,66.66666666666666
0a52fd85-7bbd-5096-b0b9-ff9e0560072b,0,5,0,5,0.0
f2462f21-90f6-4e77-8e98-46531598e633,2,2,1,5,100.0
fb7b2727-471a-4a60-84ff-692eb022c870,1,3,1,5,33.33333333333333
1385a471-409f-5a62-ba61-ea3a494dbc4a,2,3,0,5,66.66666666666666
0d6d8bfd-6d11-5b2b-8d8b-8a07dc98defc,2,3,0,5,66.66666666666666
0063a982-41cd-5629-96d0-e1c4dd72ea11,2,3,0,5,66.66666666666666
ffa88c9a-4e1b-42cd-93a9-0972179c7d02,2,3,0,5,66.66666666666666
417b0c67-c62d-5bed-9c43-4231f615a04e,0,5,0,5,0.0
d2f82380-1b70-56f7-b4dc-3cb286335fba,2,3,0,5,66.66666666666666
75afa537-a616-4bbf-a639-bd9a59463974,1,3,1,5,33.33333333333333
920053ca-36c6-5776-a419-38c925f40083,2,3,0,5,66.66666666666666
426118bc-57a8-5d82-af87-98877c57d5cf,2,3,0,5,66.66666666666666
4272b93d-7aa7-531d-9b7d-08db89d951b4,2,3,0,5,66.66666666666666
b351df7c-a4d7-5e72-b7ac-a20e19537850,2,3,0,5,66.66666666666666
b340d753-f623-5b4f-8c18-0a8390d5235c,2,3,0,5,66.66666666666666
78f7421a-9239-5f33-9ff0-985dacc1d37e,2,3,0,5,66.66666666666666
b25f241e-d9b5-5ad6-aeb4-64e8b34343b1,2,3,0,5,66.66666666666666
91f5a39f-607c-405f-84e5-d6bb5f9c153d,1,3,1,5,33.33333333333333
61a06f4d-73b9-5b11-86be-33ab79e7be0b,2,3,0,5,66.66666666666666
afe3051a-3200-5be8-aa9c-a4c2dae4d21b,1,4,0,5,25.0
edf31f21-0668-4cfb-aa80-ae47d71aad88,2,3,0,5,66.66666666666666
ae02a892-3a4b-4c26-8f76-876f58029998,2,3,0,5,66.66666666666666
440cf4d7-a6d9-5b09-83ce-7191622d9c31,0,5,0,5,0.0
7ae0e115-304b-5274-8306-676b2423a4b9,2,3,0,5,66.66666666666666
b07a6449-50f2-4761-9eaf-a65074e64bfb,1,3,1,5,33.33333333333333
0dee521b-5a10-53c5-b669-8ab4729ff26d,2,3,0,5,66.66666666666666
232da115-a51f-5f16-9480-e2797bb59bd0,2,3,0,5,66.66666666666666
12dd85fd-2079-4dd7-bba3-c4d771a5f774,1,3,1,5,33.33333333333333
463cfd90-372d-5094-af0e-d0ccde31d842,2,3,0,5,66.66666666666666
7c807e85-dc0a-5576-b17f-8b0cd3124da5,1,4,0,5,25.0
60f3e4e5-5636-5442-b73a-fdb0b72e516d,1,3,0,4,33.33333333333333
8e0ebf43-69c7-5bd0-a99a-55cc6ab2b11f,2,2,0,4,100.0
629f8826-db30-5fb0-b021-9ff2bc6bb31e,2,2,0,4,100.0
61ed99a4-1c10-473d-9ee6-4341da1173bc,0,2,2,4,0.0
627976de-6f4c-5588-9cd5-7cf254408a49,1,3,0,4,33.33333333333333
8da9c04c-c5be-418c-8544-bef3d903ef61,0,4,0,4,0.0
